"","PWSID","cash_reserve_total.imputed","delinquent_num_acc.imputed","delinquent_amount_dollars.imputed","revenue_2020_Total.imputed","revenue_2019_Total.imputed","requested","responded","voluntary","tag","Service_Connections","Population","Fee_Code","Regulating_Agency","Water_System_Name","bill_freq","bill_freq_other","submetered_YN","expense_2019_Apr","expense_2019_May","expense_2019_Jun","expense_2019_Jul","expense_2019_Aug","expense_2019_Sep","expense_2019_Oct","expense_2019_Total","revenue_2019_Apr","revenue_2019_May","revenue_2019_Jun","revenue_2019_Jul","revenue_2019_Aug","revenue_2019_Sep","revenue_2019_Oct","revenue_2019_Total","expense_2020_Apr","expense_2020_May","expense_2020_Jun","expense_2020_Jul","expense_2020_Aug","expense_2020_Sep","expense_2020_Oct","expense_2020_Total","revenue_2020_Apr","revenue_2020_May","revenue_2020_Jun","revenue_2020_Jul","revenue_2020_Aug","revenue_2020_Sep","revenue_2020_Oct","revenue_2020_Total","comments_exp_rev","cash_reserve_restricted","cash_reserve_unrestricted","cash_reserve_total","months_before_assist","loans_YN","delinquent_num_acc","delinquent_amount_dollars","comments_cash_reserves","filename","single_multi","Zip Code","Less than $100","$100-$200","$200-$300","$300-$400","$400-$500","$500-$600","$600-$700","$700-$800","$800-$900","$900-$1000","More than $1000","Total number of delinquent residential accounts","Size","CES_3.0_Score","Median_12month_HH_income","Median_rent_pct_income","cash","cash_u","cash_u_days","cash_days","op_ratio","cash_score","ratio_score","month_score","risk_score_avg","Risk_label","Tier_Status Sep_","Tier_Status_Nov","County_Population","Jan_County_UE_%","Feb_County_UE_%","Mar_County_UE_%","Apr_County_UE_%","May_County_UE_%","Jun_County_UE_%","Jul_County_UE_%","Aug_County_UE_%","Sep_County_UE_%","Oct_County_UE_%","months_before_assist_num","fee_code_char","response","delinquent_num_acc_normalized","volunteered","loans_1.0","submetered_1.0","N","samples","respondedTotal","prob","base.weight","fpc","final.weight"
"305","CA1000023",1972761,0,0,16348.99,16348.99,"y","y","n","Bin A",41,115,"SC","DISTRICT 23 - FRESNO","FCSA #14/BELMONT MANOR","A",NA,"N",370.31,588.82,0.01,927.76,4974.06,22898.15,5284.94,35044.05,2335.57,2335.57,2335.57,2335.57,2335.57,2335.57,2335.57,16348.99,1679.64,1045.03,19721.67,0.01,4995.72,5865.95,6156.95,39464.97,2335.57,2335.57,2335.57,2335.57,2335.57,2335.57,2335.57,16348.99,"September 2019: Administrative charges from 2018/2019. 
2020 Revenues are included on a tax assessment. If residents do not pay, a lean will be put on their home. Revenues are guaranteed to the County. 
June 2020: Settlement received. 
June 2019: no appropriations left. Unable to charge anything
July 2020: no processing for the month. 
County expenses and tracking runs through a fiscal year. 
Some expenses may include street lighting, sweeping, etc. 
County is working to increase rates.",1972761,0,1972761,"A","N",0,0,"Reserve funding is from a 1,2,3-TCP settlment. The money will be used to implement a long-term solution. The Water System has no money in reserves besides the settlement money.","S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT23-FRESNO\Complete\Survey_DISTRICT23-CA1000023-FCSA#14-BELMONTMANOR.xlsx","single","93727","0",0,0,0,0,0,0,0,0,0,0,0,"Small/Medium",17.27,87455,23.9,1972761,0,0,10697.3565164246,0.414265866666059,5,5,5,5,"extreme",1,1,1032227,0.0213586740125961,0.0225163651018623,0.0225192714393249,0.0665938790595479,0.0660872075619026,0.0639055169066494,0.0684607164896869,0.0664853757942778,0.0637882946289915,0.0609081142035618,1,"SC",1,0,0,0,0,1914,228,154,0.119122257053292,8.39473684210526,0.119122257053292,10.2268841309345
"306","CA3901075",86401,0,0,17268.71,17706.15,"y","y","n","Bin A",41,68,"SC","LPA69 - SAN JOAQUIN COUNTY","FAIRWAY ESTATES PWS CSA-18","A",NA,NA,1089.29,4810.52,3604.51,1028.49,1983.75,3976.98,3486.86,19980.4,16794.13,NA,NA,470.29,NA,NA,441.73,17706.15,3265.5,3787.19,4686.93,1301.66,3444.97,4705.69,2742.37,23934.31,16748.85,NA,63.37,291.62,NA,NA,164.87,17268.71,"Special Asseessment revenue received for this district two times a year (April & December). Interest revenue received every three (3) months.",86401,NA,86401,"E","N",0,0,NA,"S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT10-STOCKTON\Complete\Survey_LPA69-CA3901075-FAIRWAYESTATESPWSCSA-18_COMPLETE.xlsx","single",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Small/Medium",28.71,71775,24.8,86401,NA,NA,772.523377527909,0.721504401004249,NA,4,1,2.5,"medium",1,1,782545,0.0151927365199445,0.014771035531503,0.0145691302097643,0.0729823843996192,0.0691129583602221,0.0680037569724425,0.0730092199170655,0.0713300832539982,0.0687180928892268,0.0632998741286444,5,"SC",1,0,0,0,NA,1914,228,154,0.119122257053292,8.39473684210526,0.119122257053292,10.2268841309345
"307","CA0900102",61000,120,0,15975,784121,"y","y","n","Bin A",40,100,"SC","LPA39 - EL DORADO COUNTY","GOLD BEACH PARK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The Public Water System was contacted multiple times; however, they did not want to provide financial information.",0,NA,NA,NA,NA,NA,NA,"The Public Water System was contacted multiple times; however, they did not want to provide financial information.","S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT09-SACRAMENTO\Complete\Survey_LPA39-CA0900102-GOLDBEACHPARK.xlsx","single",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.49,73702,24.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,193098,0.00800629732053154,0.00752467658908948,0.00790790168722618,0.063672332183658,0.0622119338367047,0.0550963759334638,0.0525795192078634,0.0493583568964982,0.0462563050886078,0.0420926161845281,NA,"SC",1,NA,0,NA,NA,1914,228,154,0.119122257053292,8.39473684210526,0.119122257053292,10.2268841309345
"308","CA1400004",5000,0,321884,155554,1322216,"y","y","n","Bin A",40,242,"SC","LPA44 - INYO COUNTY","CHARLES BROWN WATER COMPANY","O","Water system customers do not receive a water bill. They pay rent every month, and the money collected from rent is used for the entire Shoshone operation (water, retail, other businesses). Expenses are then allocated to cover the yearly expenses for the water system.","N",2083,2083,2083,2083,2083,2083,2083,14581,188888,188888,188888,188888,188888,188888,188888,1322216,2083,2083,2083,2083,2083,2083,2083,14581,22222,22222,22222,22222,22222,22222,22222,155554,"This system is a historical mining town. This PWS was implemented in the 1990's (~1995), and the water system has: RV, camp, inn, ecological building for students, and about 5 full time residents, and 5 have second homes. There is no charge for water. Expenses cost about $25,000 a year for repairs and maintenance, electricity, personnel, testing, reports, and replacing filters  for the RO system. This is paid from income collected from the inn and RV park. The residents of Shoshone pay a higher rent. There are 6 revenue streams for the system: general store, service station, lottery machine, county and state agency and private rentals, bar, RV park, and the INN. Expenses: 25,000 a year for the PWS, so 2,083 a month. March-Nov 2020: income for the entire operation is 200,000 (approx. 22,222 a month). March-Nov 2019: income approximately 1,700,000 (188,888 a month). Note: the revenues is not just for the water system, it is for the entire operation.",0,5000,5000,"F","N",0,NA,"had 80,000 in savings in 2019, and 5,000 in savings for 2020. Received payroll protection grants in 2020 which helped carry the system through COVID and COVID shutdowns. In September 2020, the income/revenue has started coming back up. 10 people for  the water system and the entire operation in shoshone were laid off. Were able to maintain the other 20 employees with the grant. If the county is not required to shut down, then they will be able to maintain. If they are required to shut down, then they will need financial assistance. If there is another shutdown, all the resources have been depleted in 2020 (80,000->5,000). If the current trend with no shut down continues, no financial assistance is needed.","S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT13-SANBERNARDINO\Complete\Survey_LPA44-CA1400004-CHARLESBROWNWATERCOMPANYcomplete.xlsx","single",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Small/Medium",29.31,40150,30.6,5000,5000,73.3831698786091,73.3831698786091,10.6682669227076,3,0,0,1,"low",1,2,18453,0.00959193627052512,0.00915840242778952,0.00942936107949927,0.0656803771744432,0.0611824635560613,0.0554381401398147,0.0544084972633176,0.052945320544085,0.0521324445889557,0.0482306400043353,6,"SC",1,0,0,0,0,1914,228,154,0.119122257053292,8.39473684210526,0.119122257053292,10.2268841309345
"309","CA1500540",1713865,0,0,106351.96,43815.05,"y","y","n","Bin A",38,109,"DAVCS","DISTRICT 19 - TEHACHAPI","PINON VALLEY WATER COMPANY","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Water system does not have information readily on-hand. They would need to run full report which is typically done annually for them. They assumed this survey is voluntary and did not prepare for it. The Water System refused to provide the monthly expenses/revenues voluntarily. The Water System said the survey would have to be mandetory for them to collect the monthly expenses/revenues. So no data on expenses/revenue is provided. Fortuately, some of questions 5-8 were answered and the Water System has experienced no financial hardships and does not anticipate need for financial assistance",0,NA,NA,"F","N",0,0,"Water System does not have information on reserve cash readily available. Same circumstance as the monthly expenses/revenue. No major inpact by COVID. Minor effects include wearing masks when talking to customers, wearing gloves when mailing bills. All customers have paid bills on time or with late fees. Continues to operate as normal and does not anticipate any failure to operate due to lack of revenue. No discussion with customers about hardships inability to pay bills.","S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT19-TEHACHAPI\Complete\Survey_DISTRICT19-CA1500540-PINONVALLEYWATERCOMPANY-Partial.xlsx","single","93561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Small/Medium",28.99,40938,29,NA,NA,NA,NA,NA,NA,NA,0,0,"very low",1,1,927251,0.0219886524792101,0.0235847683097673,0.0243418448726397,0.0665515593943819,0.0697588894484881,0.0710066637835926,0.0770783746795636,0.0735227031300047,0.0687526894012517,0.0632072653467076,6,"DAVCS",1,0,0,0,NA,1914,228,154,0.119122257053292,8.39473684210526,0.119122257053292,13.2222222222222
"310","CA2000849",0,6,1671.05,25512.8,15682.3,"y","y","n","Bin A",38,150,"SC","LPA50 - MADERA COUNTY","MD 60 DILLON ESTATES","M",NA,NA,3988.64,2846.7,15382.23,5.72,1511.72,1332.14,1172.1,26239.25,2316.23,2229.88,1868.25,2366.85,2179.88,2243.88,2477.33,15682.3,569.41,3848.02,8387.62,NA,72.66,2254.15,1618.84,16750.7,2938.24,2895.24,5000.83,3064.28,4370.83,3192.38,4051,25512.8,"No invoices paid in July 2020",0,NA,NA,"B","N",6,1671.05,NA,"S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT11-MERCED\Complete\Survey_LPA50-CA2000849-MD60DILLONESTATES_Complete.xlsx","single","93601",NA,2,1,NA,3,NA,NA,NA,NA,NA,NA,6,"Small/Medium",14.89,54514,25,NA,NA,NA,NA,1.52308858734262,NA,1,4,2.5,"medium",1,1,160089,0.0190144232270799,0.0192955168687418,0.0202949609279838,0.0574930195078987,0.0565747802784701,0.0531829170024174,0.0560375790966275,0.0521647333670646,0.0494037691534084,0.0480482731480614,2,"SC",1,0.157894736842105,0,0,NA,1914,228,154,0.119122257053292,8.39473684210526,0.119122257053292,10.2268841309345
"311","CA4900850",59481.97,14,4164.69,31301702,1242,"y","y","n","Bin A",38,77,"SC","DISTRICT 18 - SONOMA","BODEGA WATER COMPANY","M",NA,NA,5214.45,5394.41,13855.9,9099.81,10129.21,5195.09,7882.81,NA,7971.74,9718.29,7352.29,5116.27,7352.96,9313.23,8652.9,NA,11505.68,3885.61,9870.03,4947.5,6413.3,6604.38,8309.78,NA,6798.41,8411.21,7114.21,9476.22,10407.78,7580.91,9571.47,NA,"We added a special assessment of 25/month/hookup from June - December 2020 to fund the water hauling reserve.  The amounts we've collected are included in the monthly revenue for the months affected.",1699.83,57782.14,59481.97,"F","N",14,4164.69,NA,"S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT18-SONOMA\Complete\Survey_DISTRICT18-CA4900850-BODEGAWATERCOMPANYcomplete.xlsx","single","94922","4",3,2,3,NA,NA,NA,NA,NA,1,1,14,"Small/Medium",8.15,76932,35.3,59481.97,57782.14,NA,NA,NA,NA,NA,0,0,"very low",1,1,496668,0.00637447953159857,0.00617313779023412,0.00682548503225495,0.0770554978375897,0.0679931060587757,0.0620656051930062,0.0613850701071943,0.0592830623273495,0.0552099188995466,0.0503777171067997,6,"SC",1,0.368421052631579,0,0,NA,1914,228,154,0.119122257053292,8.39473684210526,0.119122257053292,10.2268841309345
"312","CA3900701",50000,4,400,24500,24500,"y","y","n","Bin A",37,148,"SC","LPA69 - SAN JOAQUIN COUNTY","CURRIER ESTATES WATER CORP","M",NA,NA,700,700,700,700,700,700,700,4900,3500,3500,3500,3500,3500,3500,3500,24500,700,700,700,700,700,700,700,4900,3500,3500,3500,3500,3500,3500,3500,24500,NA,0,NA,50000,"F","N",4,400,NA,"S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT10-STOCKTON\Complete\Survey_LPA69-CA3900701-CURRIERESTATESWATERCORP_complete.xlsx","single","95304",NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"Small/Medium",40.34,123599,28.9,50000,50000,2183.67346938776,2183.67346938776,5,0,0,0,0,"very low",1,1,782545,0.0151927365199445,0.014771035531503,0.0145691302097643,0.0729823843996192,0.0691129583602221,0.0680037569724425,0.0730092199170655,0.0713300832539982,0.0687180928892268,0.0632998741286444,6,"SC",1,0.108108108108108,0,0,NA,1914,228,154,0.119122257053292,8.39473684210526,0.119122257053292,10.2268841309345
"313","CA5301017",72000,0,0,13267.92,12460,"y","y","n","Bin A",37,104,"SC","DISTRICT 01 - KLAMATH","RUSH CREEK MUTUAL WATER SYSTEM","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,9041.67,NA,NA,NA,NA,NA,NA,NA,12460,NA,NA,NA,NA,NA,NA,NA,20710.67,NA,NA,NA,NA,NA,NA,NA,13267.92,"Numbers based on June to May fiscal year. Annual revenue and expenses multiplied by 7/12 for the 7 months of interest for each year.",25000,47000,72000,"F","N",0,0,NA,"S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT01-KLAMATH\Complete\Survey_DISTRICT01-CA5301017-RUSHCREEKMUTUALWATERSYSTEM.xlsx","single","96093",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Small/Medium",12.82,42500,35.3,72000,47000,485.643390580797,743.964343017392,0.64063209929954,0,4,0,1.33333333333333,"low",3,1,13354,0.0144525984723678,0.0145274824022765,0.0134791073835555,0.0340721881084319,0.0324247416504418,0.027781937996106,0.0301033398232739,0.0295791523139134,0.0287554290849184,0.0285307772951925,6,"SC",1,0,0,0,NA,1914,228,154,0.119122257053292,8.39473684210526,0.119122257053292,10.2268841309345
"314","CA1200547",30630.22,6,900,15975,15925,"y","y","n","Bin A",36,65,"SC","DISTRICT 01 - KLAMATH","MILL CREEK M.W.C.","Q",NA,NA,452.83,499.15,572.27,1118.16,1290.19,1037.71,3656.39,8626.7,4125,1200,300,5225,450,150,4475,15925,340.91,683.06,954.64,1037.53,1180.01,3717.79,3562.72,11476.66,4266.5,1350,808.5,5075,650,NA,3825,15975,"No mobile home parks or apartments.  No payments received in September of 2020, but it wouldn't let me insert a zero.",0,30630.22,30630.22,"E","N",6,900,"We don't consider accounts delinquent until they are 61 days past due.","S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT01-KLAMATH\Complete\Complete-Survey_DISTRICT01-CA1200547-MILLCREEKMWC.xlsx","single","95540",NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"Small/Medium",12.52,51699,37.4,30630.22,30630.22,571.147623088948,571.147623088948,1.39195549924804,0,2,1,1,"low",3,1,134098,0.00944831391967069,0.00813584095213948,0.00840430133186177,0.0638711986755955,0.0567793703112649,0.0527077212188101,0.0546316872734866,0.0545869438768662,0.0503288639651598,0.046600247580128,5,"SC",1,0.166666666666667,0,0,NA,1914,228,154,0.119122257053292,8.39473684210526,0.119122257053292,10.2268841309345
"315","CA3000585",65000,0,63156.81,68050,68914,"y","y","n","Bin A",36,115,"SC","DISTRICT 08 - SANTA ANA","PAGE AVENUE MUTUAL WATER COMPANY","M",NA,NA,9713,5405,2337,12575,3757,11226,6868,51881,12031,11104,4170,11329,5444,10037,14799,68914,2667,9122,6452,10141,6464,11029,5237,51112,8244,11261,10550,4248,15599,12218,5930,68050,NA,0,NA,65000,"F","N",0,NA,NA,"S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT08-SANTAANA\Complete\Survey_DISTRICT08-CA3000585-PAGEAVENUEMUTUALWATERCOMPANY.xlsx","single",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Small/Medium",36.5,69265,34.8,65000,65000,272.147440914071,272.147440914071,1.3313898888715,1,2,0,1,"low",2,1,3228519,0.00503636497105949,0.00508127720481125,0.00589031689142917,0.0728705638715461,0.07687642538266,0.0738354025483511,0.0769640816733617,0.0739521743561057,0.0688352771038361,0.0614705999871768,6,"SC",1,0,0,0,NA,1914,228,154,0.119122257053292,8.39473684210526,0.119122257053292,10.2268841309345
"316","CA2300506",32000,3,450,23082,35528,"y","y","n","Bin A",35,100,"SC","DISTRICT 03 - MENDOCINO","MEADOW ESTATES MUTUAL","M",NA,NA,2033,1821,930,1113,4710,1434,1594,13635,1337,1929,1134,4503,16995,3335,6295,35528,2028,775,1250,2224,1394,1642,6602,49163,2627,2352,3010,4573,1387,3813,5320,23082,"The post was very slow over the end of summer, as such bills were received late and payments were late.",0,NA,32000,"F","N",3,450,NA,"S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT03-MENDOCINO\Complete\Survey_DISTRICT03-CA2300506-MEADOWESTATESMWCcomplete.xlsx","single","95415",NA,NA,NA,NA,450,NA,NA,NA,NA,NA,NA,3,"Small/Medium",14.23,42292,28.2,32000,32000,139.291743791062,139.291743791062,0.469499420295751,2,5,0,2.33333333333333,"medium",1,1,88439,0.0116125238865206,0.0112959214826038,0.0111489275093567,0.061319101301462,0.0568866676466265,0.0546930652766313,0.05597078212101,0.0552358122547745,0.0519567159284931,0.0484514750279854,6,"SC",1,0.0857142857142857,0,0,NA,1914,228,154,0.119122257053292,8.39473684210526,0.119122257053292,10.2268841309345
"317","CA5200574",25119.35,5,1006.96,20366.78,17341.4,"y","y","n","Bin A",35,122,"SC","DISTRICT 21 - VALLEY","DEL ORO WC - LARKSPUR MEADOWS","M",NA,"N",1509.58,3354.14,1910.76,1883.53,1875.07,1685.99,4251.86,16470.93,2465.2,2485.2,2460.2,2485.2,2470.2,2455.2,2520.2,17341.4,2232.89,1982.43,2449.88,2264.99,2600.79,2121.02,2041.84,15693.84,2521.4,2489.42,2449.36,2449.36,3992.12,3452.98,3012.14,20366.78,"DOWC Larkspur Meadows changed from flat rate to metered as of the GRC effective August 2020.",0,25119.35,25119.35,"F","N",5,1006.96,NA,"S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT21-VALLEY\Complete\Survey_DISTRICT21-CA5200574-DELOROWC-LARKSPURMEADOWS-COMPLETE.xlsx","single",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,65885,0.0124155725886013,0.0117022083934128,0.0115200728542157,0.0444714274872885,0.0411019200121424,0.0366699552250133,0.040312666008955,0.0401457084313577,0.0379904378841922,0.0347575320634439,6,"SC",1,0.142857142857143,0,0,0,1914,228,154,0.119122257053292,8.39473684210526,0.119122257053292,10.2268841309345
"318","CA3301682",12000,1,8000,4800,2800,"y","y","n","Bin A",34,52,"SC","LPA63 - RIVERSIDE COUNTY","TRAILS END MUTUAL WATER COMPANY","A","Customers are billed first of the year for $300 annual water bill.",NA,NA,NA,NA,NA,NA,NA,NA,4812,NA,NA,NA,NA,NA,NA,NA,2800,NA,NA,NA,NA,NA,NA,NA,4775,NA,NA,NA,NA,NA,NA,NA,4800,"Revenue depends on when customers pay their bill.  June billing is issued if the water bill is not paid at first of the year",0,12000,12000,"F","N",1,8000,"The delinquent account is not associated with COVID.","S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT20-RIVERSIDE\Complete\Survey_LPA63-CA3301682-TRAILSENDMUTUALWATERCOMPANY complete.xlsx","single","92561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Small/Medium",16.25,52500,46.5,12000,12000,537.801047120419,537.801047120419,1.00523560209424,0,3,0,1,"low",1,1,2468145,0.00767458962095015,0.00781963782516829,0.00854204270818773,0.0715918230087779,0.0747504704950479,0.0710408018977815,0.0765465562193469,0.075008153896955,0.0717283627987821,0.0646967661948548,6,"SC",1,0.0294117647058824,0,0,NA,1914,228,154,0.119122257053292,8.39473684210526,0.119122257053292,10.2268841309345
"319","CA1400072",10000,0,0,10500,10500,"y","y","n","Bin A",33,70,"SC","LPA44 - INYO COUNTY","NORTH LONE PINE MUTUAL WATER COMPANY","BM",NA,"N",1200,1200,1200,1200,1200,1200,1200,8400,1500,1500,1500,1500,1500,1500,1500,10500,1200,1200,1200,1200,1200,1200,1200,8400,1500,1500,1500,1500,1500,1500,1500,10500,"Expenses are slightly less than the revenues. No financial, the main effects from COVID are social. No one wants to be on the water system board or attend board meetings. There is less public participation.",10000,NA,10000,"F","N",0,0,"Have a loan with USDA. The loan was taken out approximately 5 years ago. The loan was taken out to redo all the water mains. In the last 10 years, everything from the well to the houses have been upgraded.","S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT13-SANBERNARDINO\Complete\Survey_LPA44-CA1400072-NORTHLONEPINEMUTUALWATERCOMPANYcomplete.xlsx","single",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Small/Medium",29.31,40150,30.6,10000,NA,NA,254.761904761905,1.25,NA,2,0,1,"low",1,2,18453,0.00959193627052512,0.00915840242778952,0.00942936107949927,0.0656803771744432,0.0611824635560613,0.0554381401398147,0.0544084972633176,0.052945320544085,0.0521324445889557,0.0482306400043353,6,"SC",1,0,0,0,0,1914,228,154,0.119122257053292,8.39473684210526,0.119122257053292,10.2268841309345
"320","CA3500912",325000,1,5000,1494077.76,9000,"y","y","n","Bin A",33,100,"SC","DISTRICT 05 - MONTEREY","COMSTOCK MUTUAL WATER COMPANY","M",NA,NA,1000,1850,3400,10300,10750,4100,14700,NA,1900,2000,2100,2000,2000,3800,2000,NA,1550,3100,660,1900,4800,3350,10000,NA,2000,2000,2300,2000,2000,7600,2200,NA,"Finances have not been effected by covid very much. Most variations are from project expenses and billing disputes.",0,325000,325000,"F","N",1,5000,"1 deliquent account - due to contested bill price due to water leak.","S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT05-MONTEREY\Complete\Survey_DISTRICT05-CA3500912-COMSTOCKMUTUALWATERCOMPANY.xlsx","single","95023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Small/Medium",31.88,83707,25.8,325000,325000,NA,NA,NA,NA,NA,0,0,"very low",1,1,64022,0.0194308206553997,0.0190403298866015,0.0188372746868264,0.0940614163881166,0.0768954421917466,0.0687576145699916,0.0668520196182562,0.0618693574083909,0.0587766705195089,0.055683983630627,6,"SC",1,0.0303030303030303,0,0,NA,1914,228,154,0.119122257053292,8.39473684210526,0.119122257053292,10.2268841309345
"321","CA4300770",610000,0,0,29888,29200,"y","y","n","Bin A",33,110,"SC","DISTRICT 17 - SANTA CLARA","THREE SPRINGS RANCH MUTUAL WATER COMPANY","Q",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13100,NA,NA,16100,NA,29200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13700,NA,NA,16188,NA,29888,NA,500000,110000,610000,"F","N",0,0,NA,"S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT17-SANTACLARA\Complete\Survey_DISTRICT17-CA4300770-THREESPRINGSRANCHMUTUALWATERCOMPANY-COMPLETE.xlsx","single","95140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Small/Medium",7.52,112500,36.9,610000,110000,NA,NA,NA,NA,NA,0,0,"very low",2,1,1967585,0.00517385525911206,0.00526076382977101,0.00602413618725493,0.0643555424543285,0.0609051197279914,0.0584472843612855,0.059975045550764,0.0588274458282615,0.055712967927688,0.0501513276427702,6,"SC",1,0,0,0,NA,1914,228,154,0.119122257053292,8.39473684210526,0.119122257053292,10.2268841309345
"322","CA5403113",43402.33,3,831.23,38936.107,33635.9,"y","y","n","Bin A",33,92,"SC","DISTRICT 24 - TULARE","SOUTH FORK ESTATES MUTUAL WATER CO","Q",NA,NA,94,2237.92,5088.62,1766.9,4119.24,2040.4,5129.12,20476.2,9289.56,NA,NA,11330.24,NA,NA,13016.1,33635.9,3482.38,5067.86,5974.97,3696.78,NA,2339,2588.12,23149.11,11099.797,NA,NA,11099.79,NA,NA,16736.52,38936.107,"1) Expenses - These are amounts actually paid out in the month indicated.  We do not carry balances, rather, we pay as we go.                                                                                                                     2) Revenue - These are the amounts billed in the month indicated.  These are made up of water usage for the previous three months (quarter), and assessments for the next quarter beginning with the month in which the bill is generated.                                                                       3) August 2020 indicates no expenses.",0,43402.33,43402.33,"F","N",3,831.23,NA,"S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT24-TULARE\Complete\DISTRICT24-CA5403113-SOUTHFORKESTATESMUTUALWATERCO-Final.xlsx","single","93271",NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,3,"Small/Medium",23.06,71823,30.9,43402.33,43402.33,401.229188508759,401.229188508759,1.68196993318534,0,1,0,0.333333333333333,"low",1,1,484423,0.0285886508278922,0.0298293020769039,0.0293710249100476,0.0641794464754977,0.0675855605534832,0.0679674581925301,0.0748911591728716,0.0720279590358014,0.0674018368244282,0.0638801212989474,6,"SC",1,0.0909090909090909,0,0,NA,1914,228,154,0.119122257053292,8.39473684210526,0.119122257053292,10.2268841309345
"323","CA1500398",122092.64,1,379.68,5283.68,5161.85,"y","y","n","Bin A",32,32,"SC","DISTRICT 19 - TEHACHAPI","FRONTIER TRAILS HOMEOWNERS ASSOC INC.","Q",NA,NA,NA,NA,NA,NA,NA,NA,NA,4585.11,NA,NA,NA,NA,NA,NA,NA,5161.85,NA,NA,NA,NA,NA,NA,NA,5436.09,NA,NA,NA,NA,NA,NA,NA,5283.68,"Monthly revenue and expense data not available.",0,NA,122092.64,"F","N",1,379.68,NA,"S:\DDW\DDW-Public\COVID-19 CWS Financial Survey\DISTRICT19-TEHACHAPI\Complete\Survey_DISTRICT19-CA1500398-FRONTIERTRAILSHOMEOWNERSASSOCINC-Partial.xlsx","single","93238",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,"Small/Medium",33.01,33171,30,122092.64,122092.64,4806.36357381868,4806.36357381868,0.971963304507468,0,3,0,1,"low",1,1,927251,0.0219886524792101,0.0235847683097673,0.0243418448726397,0.0665515593943819,0.0697588894484881,0.0710066637835926,0.0770783746795636,0.0735227031300047,0.0687526894012517,0.0632072653467076,6,"SC",1,0.03125,0,0,NA,1914,228,154,0.119122257053292,8.39473684210526,0.119122257053292,10.2268841309345
