DOMAINVALUE	STRATUM	ID	Y1	Y2	Y3	X1	X2	LABEL
3	7*1	POPLAR COMM SERVICE DIST	57.71	42439.97	35.47	7	1	5
3	7*1	BORON CSD	25.76	48011	24	7	1	5
3	8*1	LUKINS BROTHERS WATER COMPANY	13.51	71706.71	29.78	8	1	1
3	8*1	FORESTVILLE WATER DISTRICT	12.9	71449.9	29.18	8	1	1
3	8*1	RIVERDALE PUBLIC UTILITY DISTRICT	44.34	52055	33.8	8	1	1
3	9*1	TERRA BELLA IRRIGATION DISTRICT - TBT	45.14	34045.35	48.33	9	1	3
3	9*2	AMERICAN VALLEY CSD	16.82	48272	28.3	9	2	4
4	1*1	RIM ROCK WATER COMPANY	9.1	109194	25.8	1	1	1
4	1*1	EL CAMINO WC INC	32.02	76071	30.4	1	1	1
4	1*1	GOLDEN STATE WATER DESERT VIEW	23.81	44978	32.7	1	1	1
4	1*1	LIVE OAK ACRES MWC INC.	22.23	41596	44.4	1	1	1
4	1*1	RIVER GROVE MUTUAL WATER ASSN	9.66	93333	28.3	1	1	1
4	1*1	ANTELOPE VALLEY MOBILE ESTATES	28.26	69232	30.9	1	1	1
4	1*1	COMMUNITY MUTUAL WATER CO	23.21	62678.32	36.86	1	1	1
4	1*1	ALMOND PARK WATER SYSTEM	41.42	87344	30.4	1	1	1
4	1*1	FISHERMAN'S RETREAT	32.48	78542	42	1	1	1
4	1*1	SLEEPY VALLEY WATER COMPANY	7.54	84048	41.9	1	1	1
4	1*1	VILLAGE APARTMENTS	44.29	28546	37.3	1	1	1
4	1*1	THE OAKS	23.89	80135	37.1	1	1	1
4	1*1	KELLY MUTUAL WATER COMPANY	11.82	79028	36.8	1	1	1
4	1*1	ALMIRA WATER ASSOCIATION	23.64	68102	41.2	1	1	1
4	1*1	RANCHO SALINAS MBWC	23.64	68102	41.2	1	1	1
4	1*1	BARON CANYON MUTUAL WATER CO.	8.02	97463	31.7	1	1	1
4	1*1	LAKE OF THE WOODS MOBILE VILLAGE	9.96	33929	42.6	1	1	1
4	1*1	ANTELOPE-HOMEWOOD MHP	25.64	38474	40.6	1	1	1
4	1*1	MOUNTAIN VALLEY APTS & RVP	25.73	46371	31.6	1	1	1
4	1*1	CHAMISAL MWC	53.5	34637	46.4	1	1	1
4	1*1	DEL ORO RIVER ISLAND SERV TERR #2	22.38	42775	38.4	1	1	1
4	1*1	WHISPERING PINES MOBILE HOME PARK	9.06	45434	43.1	1	1	1
4	1*1	FCSA #10/CUMORAH KNOLLS	18.39	110744.98	36.85	1	1	1
4	1*1	ASHFORD HIGHLANDS MWC	27.24	79080.6	39.98	1	1	1
4	1*1	CAMP NELSON WATER COMPANY	22.38	42775	38.4	1	1	1
4	1*1	APPLE AVE WS #02	27.41	57170	29.8	1	1	1
4	1*1	NORTH TRAILS MUTUAL WATER COMPANY	7.54	84048	41.9	1	1	1
4	1*1	MELITA HEIGHTS MUTUAL WATER COMPANY	6.09	70644	44.7	1	1	1
4	1*1	BREESE SUBDIVISION 2	25.64	38474	40.6	1	1	1
4	1*1	GATEWAY MOBILE HOME PARK	25.64	38474	40.6	1	1	1
4	1*1	BETHEL ISLAND MUTUAL WATER CO	30.02	75607	37.3	1	1	1
4	1*1	RESTHAVEN MOBILE HOME PARK	23.4	68347.41	41.05	1	1	1
4	1*1	KINGS PARK APARTMENTS	44.95	43559	48.2	1	1	1
4	1*1	LAZY CORRAL MOBILE HOME PARK	36.83	40574	34.2	1	1	1
4	1*1	SEAWOOD ESTATES MUTUAL WATER COMPANY	13.03	48454	42.9	1	1	1
4	1*1	A1 WINSTONS MOBILE HOME PARK	59.22	36373	36	1	1	1
4	1*1	VALLEY VIEW TRAILER PARK	36.08	28395	42.9	1	1	1
4	1*1	MILL CREEK M.W.C.	12.52	51699	37.4	1	1	1
4	1*1	THERMAL MUTUAL WATER COMPANY	36.08	28395	42.9	1	1	1
4	1*1	SIERRA ESTATES MUTUAL WATER COMPANY	12.49	61680	47.5	1	1	1
4	1*1	WILSONA GARDENS MUTUAL	35.73	25938	46.3	1	1	1
4	1*1	MONTE SERENO MUTUAL BENEFIT WATER	9.1	109194	25.8	1	1	1
4	1*1	VALLEY TEEN RANCH	46.94	67568	34.6	1	1	1
4	1*1	CLEAR SKIES MOBILE HOME PARK	21.21	48846	45.5	1	1	1
4	1*1	RIVERS END TRAILER PARK	19.43	146364	37.5	1	1	1
4	1*1	BUCKTAIL MUTUAL WATER COMPANY	12.63	42394.45	35.43	1	1	1
4	1*1	VALLEY VISTA MUTUAL WATER COMPANY	19.67	77721	28.5	1	1	1
4	1*1	AUSTIN ACRES MUTUAL WATER COMPANY	11.2	56226.2	49.19	1	1	1
4	1*1	FIRST MUTUAL WATER SYSTEM	28.26	69232	30.9	1	1	1
4	1*1	EL RIO MOBILE HOME PARK	59.22	36373	36	1	1	1
4	1*1	SID - PLEASANT HILLS RANCH	22.74	113542	43.2	1	1	1
4	1*1	LAZY H MUTUAL WATER COMPANY	14.66	84589	37.2	1	1	1
4	1*1	SAN AUGUSTINE MWC	16.26	77197	33.1	1	1	1
4	1*1	QUAIL CREEK ESTATES MUTUAL WATER COMPANY	8.94	156550	23.6	1	1	1
4	1*1	FIRCREST MUTUAL WATER COMPANY	11.82	79028	36.8	1	1	1
4	1*1	RINCON WATER & ROAD WORKS	29.45	54565	42.9	1	1	1
4	1*1	GOLD MOUNTAIN CSD	11.46	70102.93	33.43	1	1	1
4	1*1	OAKVALE PARK	14.84	102072	31	1	1	1
4	1*1	CURRIER ESTATES WATER CORP	40.34	123599	28.9	1	1	1
4	1*1	SAN MIGUEL WS #03	14.13	82350	31.4	1	1	1
4	1*1	AROMAS HILLS MUTUAL WATER ASSOCIATION	27.24	79063	40	1	1	1
4	1*1	AVILA VALLEY MUTUAL WATER CO	8.02	97463	31.7	1	1	1
4	1*1	LOS MADRONES MWC	27.24	79063	40	1	1	1
4	1*1	MORADA ACRES WATER SYSTEM	41.42	87344	30.4	1	1	1
4	1*1	VALLEY FORD WATER ASSOCIATION	3.29	90625	41.5	1	1	1
4	1*1	SIX ACRES WATER COMPANY	23.86	55729	32.7	1	1	1
4	1*1	CAMPHORA APARTMENTS	23.89	66563	28.9	1	1	1
4	1*1	BLEICH FLATS MUTUAL	16.89	59911	42.8	1	1	1
4	1*1	ANDERSON PARK VILLAGE	19.28	34743	30.5	1	1	1
4	1*1	DEL ORO EAST PLANO DISTRICT	57.84	42532	35.5	1	1	1
4	1*1	MESQUITE MUTUAL WATER CO.	12.24	67645	24.4	1	1	1
4	1*1	GOLD BEACH PARK	7.49	73702	24.4	1	1	1
4	1*1	LAKE VIEW MUTUAL WATER CO.	9.1	59720	44	1	1	1
4	1*1	BUTTE COURT MOBILE HOME PARK	10.38	26409	36.6	1	1	1
4	1*1	JUANITA COURT MUTUAL WATER	25.64	38474	40.6	1	1	1
4	1*1	LANCASTER WATER COMPANY	25.97	59463.79	36.57	1	1	1
4	1*1	JOHN HOVANNISIAN WATER SYSTEM	27.64	62385	33.4	1	1	1
4	1*1	SUNRISE MOBILEHOME PARK	17.5	60944	26.1	1	1	1
4	1*1	FILLMORE WEST MOBILE HOME PARK	28.88	73352	41.5	1	1	1
4	1*1	MORTON'S WARM SPRINGS / SONOMA SPRINGS	6.38	75794.06	40.81	1	1	1
4	1*1	WEST PARK PROPERTIES	10.61	30901	45.7	1	1	1
4	1*1	DOUBLETREE RANCH WATER SYSTEM	4.04	190635	40.8	1	1	1
4	1*1	ELKHORN RD WS #04	14.13	82350	31.4	1	1	1
4	1*1	OROVILLE MOBILE HOME PARK	35.18	39508	32	1	1	1
4	1*1	OKU INC	19.82	121126	24.3	1	1	1
4	1*1	BUEHNER HOUSES	47.34	63259	30.2	1	1	1
4	1*1	LAGUNA VILLAGE RV PARK	31.4	62319	35.3	1	1	1
4	1*1	GOLD RUSH MOBILE HOME PARK	26.96	38750	34.6	1	1	1
4	1*1	AMBERWOOD MOBILE HOME PARK	29.66	39274	37.8	1	1	1
4	1*1	BLUE SKIES TRAILOR PARK	16.38	50732	33.2	1	1	1
4	1*1	RUSH CREEK MUTUAL WATER SYSTEM	12.82	42500	35.3	1	1	1
4	1*1	SOUTH KERN MUTUAL WATER COMPANY	42.83	75996	32.7	1	1	1
4	1*1	SEYMOUR'S MUTUAL WATER SYSTEM	12.82	42500	35.3	1	1	1
4	1*1	WOMACK SUBDIVISION M.W.C.	24.4	63833	28.4	1	1	1
4	1*1	COUNTRY WESTERN MOBILE HOME PARK	57.36	49471	39.9	1	1	1
4	1*1	LAKEVIEW APARTMENTS	23.91	54396	47.4	1	1	1
4	1*1	PESANTE RD WS #06	26.26	76940	22.78	1	1	1
4	1*1	FRIENDLY ACRES MHP	32.44	29048	36.2	1	1	1
4	1*1	RIVER VIEW MHC LLC	25.73	46371	31.6	1	1	1
4	1*1	CASA DULCE ESTATES	7.54	84048	41.9	1	1	1
4	1*1	RIVERSIDE MOBILE HOME PARK	33.21	44938	39.2	1	1	1
4	1*1	ALPINE OAKS ESTATES LLC	7.65	116680	38.9	1	1	1
4	1*1	COBLES CORNER	32.16	59063	28.9	1	1	1
4	1*1	MOONSTONE HEIGHTS MWA	13.03	48454	42.9	1	1	1
4	1*1	NEW HORIZONS MOBILE/RV PARK	55.86	34063	36.6	1	1	1
4	1*1	PG&E HELMS SUPPORT FACILITY	14.16	72925	14.2	1	1	1
4	1*1	METTLER VALLEY MUTUAL	16.89	59911	42.8	1	1	1
4	1*1	DEL ORO WATER CO - METROPOLITAN DISTRICT	55.86	34063	36.6	1	1	1
4	1*1	CENTRAL MUTUAL WATER CO	57.84	42532	35.5	1	1	1
4	1*1	BRANSCOMB MUTUAL WATER COMPANY	16.18	39028	36.2	1	1	1
4	1*1	LOS TULES MUTUAL WATER COMPANY	13.88	43274	38.8	1	1	1
4	1*1	QUIET OAKS MOBILE HOME PARK	13.88	43274	38.8	1	1	1
4	1*1	PUERTA LA CRUZ CC #14	13.88	43274	38.8	1	1	1
4	1*1	TICO MUTUAL WATER CO	15.53	73978.69	31.44	1	1	1
4	1*1	SUSAN RIVER PARK WATER CO.	14.51	72870	27.5	1	1	1
4	1*1	YOKOHL MUTUAL WATER CO	24.45	59408	27	1	1	1
4	1*1	ANDERSON MOBILE HOME PARK	17.5	60944	26.1	1	1	1
4	1*1	60TH STREET ASSOC. WATER SYSTEM	28.26	69232	30.9	1	1	1
4	1*1	PLACER CWA - MONTE VISTA	11.77	64554	41	1	1	1
4	1*1	COUNTRY VILLAGE MOBILE HOME PARK	18.1	83194	43.2	1	1	1
4	1*1	GLENN AVE WS #01	14.13	82350	31.4	1	1	1
4	1*1	POINT OF VIEW MUTUAL WATER CO	12.12	62795	36.1	1	1	1
4	1*1	BAR-LEN MWC	37.08	51635	32	1	1	1
4	1*1	PARK ROYAL MUTUAL WATER COMPANY	25.58	96362	40.8	1	1	1
4	1*1	MARK WEST MEADOWS MUTUAL WATER	16.61	72119	43.2	1	1	1
4	1*1	RIVER RETREAT MUTUAL	23.06	71823	30.9	1	1	1
4	1*1	SAN ANTONIO CANYON MSC	17.95	56783.53	40.7	1	1	1
4	1*1	WHEELER CREST CSD	11.57	66786	22.2	1	1	1
4	1*1	MONO VISTA RANCH MHP	24.4	49386	38.6	1	1	1
4	1*1	SUNSET PARK COMMUNITY	28.07	44167	37.2	1	1	1
4	1*1	PAGE AVENUE MUTUAL WATER COMPANY	36.5	69265	34.8	1	1	1
4	1*1	HAWKINS WATER CO-CAL WATER SERVICE (PUC)	31.21	69186	32.3	1	1	1
4	1*1	NOEL HEIGHTS-CAL WATER SERVICE (PUC)	7.04	73749.43	26.7	1	1	1
4	1*1	MARK WEST ACRES MWC	6.4	112719	33.8	1	1	1
4	1*1	BLUE OAK TERRACE MUTUAL	22.92	47639	41.9	1	1	1
4	1*1	SAN JUAN VISTA	56.63	38202	38.4	1	1	1
4	1*1	APPLE AVE WS #03	27.41	57170	29.8	1	1	1
4	1*1	VINEHILL VISTAS MUTUAL WATER COMPANY	7.04	73750	26.7	1	1	1
4	1*1	MORNINGSIDE MOBILEHOME PARK	33.16	63036	34.7	1	1	1
4	1*1	MADRONE MUTUAL WATER COMPANY	23.74	59934	34.7	1	1	1
4	1*1	MITCHELL'S AVENUE E MOBILE HOME PARK	22.07	56574	37.8	1	1	1
4	1*1	LITTLE AVENUE WATER SYSTEM	25.64	38474	40.6	1	1	1
4	1*1	BASS LAKE ANNEX 3	27.64	62385	33.4	1	1	1
4	1*1	ANTOINETTE MUTUAL WATER CO	25.64	38474	40.6	1	1	1
4	1*1	BALDY MOUNTAIN RANCH	16.25	52500	46.5	1	1	1
4	1*1	NPS PRNS - BEACHES	4.83	75625	30.3	1	1	1
4	1*1	RANCHO ROBLES MUTUAL WATER COMPANY	26.5	113426	32.4	1	1	1
4	1*1	GOLDEN HEIGHTS MUTUAL WATER COMPANY	26.5	113426	32.4	1	1	1
4	1*1	PAUMA VALLEY WATER COMPANY	13.89	84881.12	40.31	1	1	1
4	1*1	LIBERTY PARK WATER ASSOCIATION	40.32	48864	43.7	1	1	1
4	1*1	LINDA VISTA FARMS	44.27	44680.23	33.64	1	1	1
4	1*1	MOUNTAIN VIEW MHP	44.44	51417	34.6	1	1	1
4	1*1	PALOMAR OBSERVATORY	13.88	43274	38.8	1	1	1
4	1*1	ARROYO SECO ESTATES MWS	23.66	44904.01	32.2	1	1	1
4	1*1	ROLLING ACRES MUTUAL WATER COMPANY	8.46	101563	28.3	1	1	1
4	1*1	OAKLANE MOBILE VILLAGE, LLC.	6.68	79281	29.8	1	1	1
4	1*1	MAYWOOD MOBILE HOME PARK	36.83	40574	34.2	1	1	1
4	1*1	TREASURE CREEK WOODS MWC	8.56	40139	38.1	1	1	1
4	1*1	KINNYBROOK MUTUAL WATER COMPANY	7.46	94750	26.5	1	1	1
4	1*1	EDGEWATER MOBILE HOME PARK	31.02	36420	45.9	1	1	1
4	1*1	AFUERA DE CHORRO WATER COMPANY	8.77	89486.74	26.48	1	1	1
4	1*1	SEAFAIR ROAD AND WATER COMPANY	12.12	62795	36.1	1	1	1
4	1*1	HIDDEN MEADOW MUTUAL WATER CO	6.98	98602.12	38.6	1	1	1
4	1*1	TULARCITOS MWC	5.06	100064	36.9	1	1	1
4	1*1	RANCHO SAN JOAQUIN WATER SYS	27.98	85938.96	34.97	1	1	1
4	1*1	JACKSON HIDE-A-WAY	34.19	50208	18.4	1	1	1
4	1*1	SANTA RITA WATER	20.12	85875	33.5	1	1	1
4	1*1	TIERRA VISTA MWC	5.06	100064	36.9	1	1	1
4	1*1	SUNRISE SHORE MUTUAL WATER COMPANY	19.54	52585	27.6	1	1	1
4	1*1	MISSION FARM R.V. PARK	27.24	79063	40	1	1	1
4	1*1	BIGGERS GLEN MUTUAL WATER CO	13.45	84286	32	1	1	1
4	1*1	LONE TREE MOBILE HOME PARK	29.66	39274	37.8	1	1	1
4	1*1	OCOTILLO OASIS MOBILE HOME PARK	23.87	39761	34.4	1	1	1
4	1*1	FRCCSD OLD MILL RANCH	10.27	42455	29.6	1	1	1
4	1*1	VALIVU ESTATES MHP	10.27	42455	29.6	1	1	1
4	1*1	GREENHAVEN HOA	10.27	42455	29.6	1	1	1
4	1*1	FRCCSD HOT SPRINGS	10.27	42455	29.6	1	1	1
4	1*1	PALOMAR MOUNTAIN MUTUAL WATER CO.	13.69	52584.35	39.89	1	1	1
4	1*1	BLUFFS WS	32.02	76071	30.4	1	1	1
4	1*1	CHRISTIAN ENCOUNTER MINISTRIES	10.09	79327	31	1	1	1
4	1*1	RIO RANCH COMMUNITY SVCS DIST	25.64	38474	40.6	1	1	1
4	1*1	FLORISTON WATER SYSTEM	17.09	47609	34.3	1	1	1
4	1*1	GRIER MUTUAL WATER CO	22.38	42775	38.4	1	1	1
4	1*1	SIERRA MUTUAL WATER CO	57.84	42532.01	35.5	1	1	1
4	1*1	CORRAL HOLLOW PWS	31.66	113799	27.5	1	1	1
4	1*1	SOUTH DESERT MUTUAL WATER COMPANY	18.96	69767	36.2	1	1	1
4	1*1	CARDOZA VILLA CORP	39.35	86707.1	31.21	1	1	1
4	1*1	BELLA VISTA WATER SYS	38.81	64123	30.5	1	1	1
4	1*1	CWS - MULLEN WATER COMPANY	57.84	42532	35.5	1	1	1
4	1*1	MILTON ROAD WATER COMPANY	4.7	117804	20	1	1	1
4	1*1	SUNRISE MOUNTAIN MUTUAL WATER COMPANY	6.71	62060.82	34.26	1	1	1
4	1*1	LOCKEFORD MOBILE HOME PARK WTR SYS	23.08	57872	49.7	1	1	1
4	1*1	BROOKSIDE MHP	26.86	58728	26.1	1	1	1
4	1*1	MOUNTAIN VIEW DUPLEXES	42.12	34657	42.7	1	1	1
4	1*1	VALHALLA WATER ASSOCIATION	26.04	56979	39.6	1	1	1
4	1*1	REDWOOD HEIGHTS MUTUAL WATER COMPANY	11.27	56146	49.4	1	1	1
4	1*1	DANA RANCH	38.66	66392	30.2	1	1	1
4	1*1	KEOUGH'S HOT SPRINGS	19.67	77721	28.5	1	1	1
4	1*1	ROCKING K RANCH ESTATES MUTUAL WATER CO.	19.67	77721	28.5	1	1	1
4	1*1	FERN GROVE WATER CLUB	6.94	98548.4	38.06	1	1	1
4	1*1	SHORELANDS ROAD & WATER COMPANY	12.12	62795	36.1	1	1	1
4	1*1	CLIO PUBLIC UTILITY DISTRICT	9.27	74250	32.8	1	1	1
4	1*1	THREE SPRINGS RANCH MUTUAL WATER COMPANY	7.52	112500	36.9	1	1	1
4	1*1	NORTH STAR MOBILE HOME PARK	28.07	44167	37.2	1	1	1
4	1*1	SUN MOUNTAIN M.W.C.	12.21	47982	35.8	1	1	1
4	1*1	TUD-WARDS FERRY RANCHES	24.42	49445.94	37.93	1	1	1
4	1*1	SUNRISE MUTUAL WATER CO.	51.07	31117	42.2	1	1	1
4	1*1	BRIDGEHAVEN PARK	6.7	62083	34.2	1	1	1
4	1*1	HUCKLEBERRY MUTUAL WATER COMPANY	6.7	62083	34.2	1	1	1
4	1*1	BLACK BUTTE MOBILE H.P.	24.14	52821	25.9	1	1	1
4	1*1	EAST THREE RIVERS MUTUAL WATER CORP	23.06	71823	30.9	1	1	1
4	1*1	COUNTRY LEISURE MOBILE ESTATES	24.14	52821	25.9	1	1	1
4	1*1	MD 42 STILL MEADOW	8.05	55733	29.3	1	1	1
4	1*1	DYCORA TRANSITIONAL LIVING	40.78	71250	48.1	1	1	1
4	1*1	GREEN GULCH FARM	7.51	120083	19.5	1	1	1
4	1*1	BODEGA WATER COMPANY	8.15	76932	35.3	1	1	1
4	1*1	COMSTOCK MUTUAL WATER COMPANY	31.88	83707	25.8	1	1	1
4	1*1	MCMAHON ROAD MUTUAL WATER COMPANY	31.88	83707	25.8	1	1	1
4	1*1	BURCHELL ROAD WATER ASSOCIATION	13.02	150309.46	37.33	1	1	1
4	1*1	OAK GROVE FAMILY PARK	7.54	84048	41.9	1	1	1
4	1*1	ROSA MORADA MUTUAL WATER COMPANY	31.88	83707	25.8	1	1	1
4	1*1	ROSELAND MOBILE HOME PARK	36.66	44091	38.9	1	1	1
4	1*1	LASSEN VNP - HEADQUARTERS	25.73	46371	31.6	1	1	1
4	1*1	HUNTER'S FISHING RESORT	25.73	46371	31.6	1	1	1
4	1*1	LEISURE ACRES MUTUAL WATER COMPANY	27.64	62385	33.4	1	1	1
4	1*1	FOWLER CARE CENTER	51.33	45531	40.5	1	1	1
4	1*1	SID - BLUE RIDGE OAKS	12.81	117258.99	34.28	1	1	1
4	1*1	RANCHO DEL ORO	25.31	77625	24.8	1	1	1
4	1*1	VARIAN RANCH MUTUAL WATER	9.84	127921.05	25.8	1	1	1
4	1*1	GLENNVILLE MUTUAL WATER COMPANY	33.01	33171	30	1	1	1
4	1*1	PARADISE VALLEY MWC	16.25	52500	46.5	1	1	1
4	1*1	SANTA TERESA MEADOWS WATER COMPANY	25.75	99167	19.2	1	1	1
4	1*1	FARRAR PARK PROPERTY OWNERS	30.02	75607	37.3	1	1	1
4	1*1	THE WILLOWS RESORT	4.91	149438	35.1	1	1	1
4	1*1	BLYTHE MOBILE HOME ESTATES	20.7	39219	30	1	1	1
4	1*1	SANDY POINT MOBILE HOME PARK	30.02	75607	37.3	1	1	1
4	1*1	MARINA MOBILE MANOR	30.02	75607	37.3	1	1	1
4	1*1	PARTINGTON RIDGE MWC	7.3	149369	27	1	1	1
4	1*1	WOODBRIDGE MOBILE ESTATES	20.1	75139	29.4	1	1	1
4	1*1	WHITE MOUNTAIN MUTUAL WATER COMPANY	11.68	55703	19.9	1	1	1
4	1*1	SIERRA PINES MOBILE HOME PARK	27.84	44863	36.9	1	1	1
4	1*1	DEL RIO EAST HOA WATER SYSTEM	36.54	72750	25.7	1	1	1
4	1*1	PINYON CREST HOA	15.86	52572.66	45.85	1	1	1
4	1*1	KROTONA INSTITUTE	18.07	72500	34.5	1	1	1
4	1*1	CHETMOORE ACRES WA	14.13	82350	31.4	1	1	1
4	1*1	HOLLY RANCH VILLAGE	21.19	47365	36.5	1	1	1
4	1*1	BIG RIVER VISTA MUTUAL WATER COMPANY	12.12	62795	36.1	1	1	1
4	1*1	ROYAL OAK PLACE WS	14.13	82350	31.4	1	1	1
4	1*1	REEDS CREEK ESTATES	31.45	31194.05	36.07	1	1	1
4	1*1	PLAZA MOBILE HOME PARK	28.07	44167	37.2	1	1	1
4	1*1	SOUTH MOUNTAIN MUTUAL WATER CO	22.33	57382.75	38.55	1	1	1
4	1*1	GOLDEN HILLS MUTUAL WATER CO	7.27	107092	33.8	1	1	1
4	1*1	DELORES LANE WATER SYSTEM	28.07	44167	37.2	1	1	1
4	1*1	WILSHIRE HEIGHTS MUTUAL WATER COMPANY	6.4	112719	33.8	1	1	1
4	1*1	CARTAGO MUTUAL WATER COMPANY	29.31	40150	30.6	1	1	1
4	1*1	ROLLING OAKS ROAD ASSOCIATION	6.4	112719	33.8	1	1	1
4	1*1	LA CIMA FIRE CENTER	14.68	92917	29	1	1	1
4	1*1	BRAND WATER COMPANY	6.09	70644	44.7	1	1	1
4	1*1	PRIMROSE LANE APARTMENTS	19.47	42339	31.3	1	1	1
4	1*1	MEADOW LAKE APARTMENTS	19.47	42339	31.3	1	1	1
4	1*1	LOS ANGELES, CITY OF - POWER PLANT #1	23.89	80135	37.1	1	1	1
4	1*1	LINDA FALLS TERRACE MUTUAL	11.21	92452	25.6	1	1	1
4	1*1	ROYAL SIERRA ESTATES WS	23.66	44904	32.2	1	1	1
4	1*1	CRESTA MESA PARQUE	15.28	122292	25.5	1	1	1
4	1*1	PIERPOINT SPRINGS WATER CO.	22.38	42775	38.4	1	1	1
4	1*1	ALEXANDER VALLEY ACRES WATER COMPANY	19.08	91921	29.5	1	1	1
4	1*1	KLAMATH C.S.D.	16.84	36125	38.8	1	1	1
4	1*1	CLEAR CREEK WATER COMPANY	15.51	93148	29.2	1	1	1
4	1*1	FEATHER RIVER MANOR	28.17	88467	25.4	1	1	1
4	1*1	COUNTRY SQUIRE MOBILE ESTATES & WATER SY	42.82	53500	24	1	1	1
4	1*1	TRUCKEE-DONNER PUD - HIRSCHDALE	3.48	108371	27.8	1	1	1
4	1*1	WALNUT ACRES	42.82	53500	24	1	1	1
4	1*1	STONEWOOD CANYON ESTATES	15.6	76318	31.2	1	1	1
4	1*1	CAMP WATERMAN MWC	41.27	53424	35.8	1	1	1
4	1*1	TUD - PHOENIX LAKE PARK	12.9	73835	25.4	1	1	1
4	1*1	LONE PINE MHP	39.25	51583	32.8	1	1	1
4	1*1	LLOYD-BUTLER MUTUAL WATER COMPANY	15.3	101944	31.2	1	1	1
4	1*1	CALLENDER GROVE MUTUAL WATER	14.06	84438	30.5	1	1	1
4	1*1	FCSA #14/BELMONT MANOR	17.27	87455	23.9	1	1	1
4	1*1	TERRA NOVA MOBILE HOME PARK	20.21	37321	34.6	1	1	1
4	1*1	HILLS RANCH MUTUAL WATER COMPANY	12.12	62795	36.1	1	1	1
4	1*1	OAK DELL PARK	28.24	107188	21.2	1	1	1
4	1*1	LOS RANCHOS DE UVAS WATER COMPANY	28.24	107188	21.2	1	1	1
4	1*1	THE COURTLAND GROUP	27.53	56837	29	1	1	1
4	1*1	WALKER RANCH CSD	16.62	68688	23.9	1	1	1
4	1*1	APRICOT LN WS	14.13	82350	31.4	1	1	1
4	1*1	RAU DAIRY	45.49	42714	33.5	1	1	1
4	1*1	JENSEN MHP WS	5.06	100064	36.9	1	1	1
4	1*1	GOLDEN OAKS MOBILE ESTATES	33.96	43125	40	1	1	1
4	1*1	CORTLAND PINES MUTUAL WATER CO	15.18	48656.19	35.77	1	1	1
4	1*1	HUMBOLDT WOODLANDS MUTUAL	13.45	84286	32	1	1	1
4	1*1	REBEL RIDGE VILLAGE	9.06	45434	43.1	1	1	1
4	1*1	CACHAGUA MUTUAL WS (#4)	5.15	99801.96	36.88	1	1	1
4	1*1	INNISFREE WATER COMPANY	19.54	52585	27.6	1	1	1
4	1*1	WHISPERING PINES MHP	14.89	54514	25	1	1	1
4	1*1	MOBILE VILLAS TRAILER PARK	41.42	87344	30.4	1	1	1
4	1*1	LILI VALLEY WATER CO.	12.27	35517	36.8	1	1	1
4	1*1	DESERT VIEW TRAILER PARK	36.08	28395	42.9	1	1	1
4	1*1	LAKESIDE MOBILE ESTATES	12.27	35517	36.8	1	1	1
4	1*1	MWD - EAGLE MOUNTAIN	32.49	36810	31	1	1	1
4	1*1	ROCKWOOD ESTATES MUTUAL WATER COMPANY	8.94	156550	23.6	1	1	1
4	1*1	FAIRWAY MUTUAL WATER CO	39.57	54129	28.6	1	1	1
4	1*1	BIG LAGOON PARK WATER CO.	13.03	48454	42.9	1	1	1
4	1*1	SHADY LAKE WATER ASSOCIATION	17.09	47609	34.3	1	1	1
4	1*1	BIG LAGOON CSD	13.03	48454	42.9	1	1	1
4	1*1	CORRAL DE TIERRA ESTATES WC	3.29	119659	26.7	1	1	1
4	1*1	CAL FIRE - MOUNTAIN HOME CNSRVTN CAMP	22.38	42775	38.4	1	1	1
4	1*1	SPANISH LAKES MUTUAL WATER CO	18.45	82475	35.9	1	1	1
4	1*1	LODI HOMES	28.71	71775	24.8	1	1	1
4	1*1	COBB MOUNTAIN WATER COMPANY	11.46	63875	37.8	1	1	1
4	1*1	HOPE FOUNDATION/MORIAH HEIGHTS	25.31	77625	24.8	1	1	1
4	1*1	ASPENDELL MUTUAL WATER COMPANY	19.67	77721	28.5	1	1	1
4	1*1	MOUNTAIN OF ATTENTION WATER	11.46	63875	37.8	1	1	1
4	1*1	SHADY GROVE MHP	51.2	27348	39.6	1	1	1
4	1*1	AKIN WATER CO	51.2	27348	39.6	1	1	1
4	1*1	COVELO MOBILE HOME PARK	14.04	38114	19.9	1	1	1
4	1*1	ABORN HEIGHTS WATER MUTUAL ASSOCIATION	12.68	189921.95	33.3	1	1	1
4	1*1	LOMAS DEL SOL MWS	18.77	112561.68	23.04	1	1	1
4	1*1	LASSEN MOBILE HOME PARK	14.51	72870	27.5	1	1	1
4	1*1	SIERRA NORTH COMMUNITY SERVICE DISTRICT	19.67	77721	28.5	1	1	1
4	1*1	PINE RIDGE PARK ESTATES	15.84	47298	33.6	1	1	1
4	1*1	VAN LOON WATER ASSOCIATION	11.68	55703	19.9	1	1	1
4	1*1	PLACER CWA - BIANCHI ESTATES	12.09	163651.72	19.88	1	1	1
4	1*1	VALLEY VIEW RANCHES	28.24	107188	21.2	1	1	1
4	1*1	CREEKSIDE CABINS & RV RESORT	17.41	47695	39.3	1	1	1
4	1*1	PIEDRA PARK ASSOCIATION	10.25	102431	21.2	1	1	1
4	1*1	SIERRA VISTA ASSN	50.48	30010	48.5	1	1	1
